Make,Colour,Odometer,Doors,Price
Toyota,Black,111565.0,4.0,"$12,300"
,Red,125968.0,4.0,"$9,200"
Toyota,Blue,63759.0,4.0,"$12,300"
Honda,Black,51277.0,4.0,"$11,600"
Nissan,Silver,130528.0,4.0,"$10,400"
Nissan,Black,38655.0,4.0,"$11,700"
Honda,Blue,163099.0,4.0,"$8,400"
Honda,Black,131981.0,5.0,"$10,300"
Honda,Silver,154320.0,5.0,"$4,000"
Toyota,Green,25931.0,4.0,"$12,900"
Nissan,Red,3000.0,4.0,"$15,000"
Toyota,Green,161477.0,4.0,"$5,100"
Nissan,Silver,91236.0,5.0,"$8,400"
Honda,Red,94496.0,4.0,"$9,600"
Honda,Red,118795.0,5.0,"$8,200"
Toyota,White,147046.0,4.0,"$9,300"
BMW,Grey,39507.0,4.0,"$35,100"
Toyota,Blue,27370.0,4.0,"$13,200"
Nissan,Blue,166147.0,5.0,"$3,100"
Toyota,White,,4.0,"$11,200"
Honda,Black,50694.0,4.0,"$11,400"
Toyota,Red,89861.0,4.0,"$8,700"
Nissan,Blue,240893.0,4.0,"$2,500"
Honda,Black,140236.0,4.0,"$6,200"
Honda,White,39841.0,4.0,"$12,200"
Nissan,Red,148349.0,4.0,"$7,400"
Honda,Red,166988.0,4.0,"$14,600"
Nissan,Red,126028.0,5.0,"$5,000"
Nissan,Silver,137360.0,4.0,"$5,000"
Nissan,White,163854.0,4.0,"$2,500"
Honda,Black,205680.0,4.0,"$6,900"
Toyota,Black,10431.0,4.0,"$12,200"
Toyota,Blue,140436.0,5.0,"$12,600"
Honda,Blue,30932.0,4.0,"$14,400"
Toyota,Black,3000.0,4.0,"$14,600"
Nissan,Red,174274.0,4.0,"$2,500"
Toyota,Red,19640.0,4.0,"$14,200"
Toyota,White,66554.0,4.0,"$13,700"
Honda,Red,49504.0,4.0,"$9,000"
Nissan,Silver,3000.0,5.0,"$13,200"
Toyota,Black,89632.0,,"$7,000"
Honda,Blue,101302.0,4.0,"$12,100"
Honda,Black,81652.0,4.0,"$11,000"
Toyota,Red,112212.0,4.0,"$5,500"
Nissan,White,227168.0,4.0,"$2,500"
Honda,Red,123493.0,4.0,"$10,200"
Honda,Silver,85299.0,5.0,"$12,400"
Toyota,Black,110782.0,5.0,"$6,000"
Nissan,Blue,93392.0,4.0,"$6,100"
Toyota,Blue,,4.0,"$7,100"
Honda,Silver,146068.0,5.0,"$12,500"
Toyota,Green,148856.0,4.0,"$11,200"
Nissan,Black,92700.0,4.0,"$6,300"
Nissan,Silver,68399.0,4.0,"$10,600"
Toyota,White,109807.0,4.0,"$9,400"
Toyota,Blue,165347.0,4.0,"$8,300"
Nissan,Black,65035.0,4.0,"$7,500"
Toyota,White,133463.0,3.0,"$11,000"
Nissan,Blue,142894.0,5.0,"$11,000"
,Blue,183020.0,4.0,"$7,600"
BMW,Silver,29779.0,4.0,"$18,400"
Nissan,Red,90306.0,4.0,"$9,700"
Toyota,Blue,192985.0,3.0,"$6,100"
Honda,White,148098.0,5.0,"$6,800"
BMW,Silver,91156.0,4.0,"$29,400"
Honda,Blue,3000.0,5.0,"$13,100"
Nissan,Blue,165183.0,4.0,"$5,000"
Toyota,Blue,35781.0,4.0,"$5,300"
Honda,Blue,74442.0,,"$10,000"
Nissan,Blue,62500.0,4.0,"$9,500"
Toyota,Blue,124332.0,5.0,"$11,800"
Nissan,Silver,3000.0,4.0,"$8,600"
Toyota,Black,82159.0,,"$13,000"
BMW,Silver,85547.0,4.0,"$27,400"
Nissan,Red,90528.0,4.0,"$6,800"
Nissan,Black,71213.0,4.0,"$11,000"
Nissan,Black,60452.0,4.0,"$11,700"
Honda,Black,101976.0,4.0,"$9,100"
Honda,White,60477.0,4.0,"$6,900"
Toyota,White,64322.0,3.0,"$9,800"
Toyota,White,3000.0,4.0,"$14,000"
Toyota,Green,146066.0,4.0,"$9,000"
Toyota,Red,72197.0,3.0,"$10,500"
BMW,Silver,41641.0,5.0,"$28,100"
BMW,Grey,129684.0,3.0,"$27,600"
Toyota,White,125081.0,4.0,"$7,300"
Nissan,Red,153996.0,5.0,"$2,500"
Toyota,Green,84877.0,3.0,"$11,100"
Honda,Blue,127540.0,4.0,"$9,800"
Toyota,Black,113331.0,3.0,"$8,100"
Toyota,Green,125974.0,3.0,"$4,200"
Honda,Black,51455.0,5.0,"$12,500"
Honda,Blue,100313.0,5.0,"$4,300"
Toyota,White,121667.0,4.0,"$11,600"
Nissan,Blue,107672.0,5.0,"$13,900"
Toyota,,62487.0,4.0,"$10,700"
Toyota,Black,77456.0,4.0,"$11,100"
Honda,Silver,76221.0,4.0,"$6,000"
Toyota,Black,69579.0,3.0,"$10,500"
Nissan,Black,180800.0,4.0,"$9,500"
Toyota,Blue,167444.0,5.0,"$5,100"
Nissan,Blue,73034.0,4.0,"$8,200"
Honda,Silver,177658.0,4.0,"$5,000"
Toyota,Blue,28969.0,4.0,"$11,800"
Toyota,Green,137366.0,3.0,"$9,000"
Honda,Silver,82389.0,4.0,"$12,000"
Nissan,White,3000.0,4.0,"$12,200"
Nissan,Black,160198.0,4.0,"$2,600"
Toyota,Black,54510.0,3.0,"$5,600"
Toyota,Red,180674.0,3.0,"$3,000"
Nissan,Silver,125498.0,4.0,"$7,800"
Nissan,Red,196675.0,4.0,"$2,500"
Nissan,Silver,81791.0,4.0,"$8,800"
Nissan,White,183908.0,4.0,"$3,000"
Toyota,Blue,48346.0,4.0,"$7,500"
Nissan,Silver,43607.0,5.0,"$13,000"
Honda,Red,76610.0,4.0,"$8,200"
Toyota,Red,60769.0,5.0,"$12,800"
Toyota,White,85548.0,3.0,"$9,000"
Nissan,Red,187562.0,5.0,"$7,800"
Toyota,Green,14278.0,3.0,"$13,600"
BMW,Grey,32371.0,4.0,"$25,100"
Honda,Black,106845.0,5.0,"$9,000"
Honda,Blue,103062.0,4.0,"$10,900"
Honda,White,106139.0,4.0,"$6,900"
Toyota,Red,65281.0,4.0,"$7,000"
Toyota,Black,53596.0,5.0,"$19,500"
Honda,Red,53983.0,4.0,"$7,500"
Nissan,Red,129915.0,5.0,"$6,300"
Honda,Blue,82611.0,5.0,"$14,800"
Honda,Red,118358.0,5.0,"$7,200"
,Red,71625.0,4.0,"$8,800"
BMW,Black,101739.0,5.0,"$22,400"
Toyota,Green,4756.0,3.0,
Toyota,Red,18074.0,4.0,"$20,800"
Toyota,Green,47785.0,3.0,
BMW,White,75844.0,3.0,"$22,000"
Nissan,Silver,95758.0,5.0,"$9,400"
Honda,Black,165258.0,4.0,"$8,500"
Nissan,Blue,194796.0,4.0,"$2,500"
Nissan,Black,129772.0,4.0,"$6,600"
BMW,Black,79745.0,4.0,"$33,700"
Honda,Silver,81402.0,4.0,"$8,800"
Honda,Silver,117631.0,4.0,"$3,000"
Toyota,Blue,85683.0,4.0,"$10,300"
Honda,Blue,47822.0,4.0,"$14,700"
Honda,Black,41012.0,5.0,"$12,400"
Nissan,Black,128416.0,4.0,"$9,800"
Toyota,Green,97451.0,5.0,"$13,200"
Nissan,Red,151233.0,4.0,"$5,200"
Toyota,Blue,41345.0,4.0,"$8,200"
Honda,Silver,97112.0,4.0,"$7,700"
Toyota,Green,145801.0,4.0,"$9,600"
Honda,Red,83138.0,5.0,"$7,000"
Honda,Silver,116515.0,4.0,"$5,300"
Nissan,White,69526.0,5.0,"$7,000"
Toyota,Red,90797.0,4.0,"$14,100"
Honda,Blue,91758.0,4.0,"$8,100"
Toyota,Green,18668.0,4.0,"$15,000"
Honda,Black,54540.0,5.0,"$12,500"
Nissan,White,92163.0,4.0,
Honda,Red,84452.0,4.0,"$9,500"
Honda,Black,115315.0,4.0,"$14,900"
Nissan,Black,161753.0,4.0,"$4,500"
BMW,Silver,65134.0,4.0,"$21,900"
Nissan,Red,58800.0,4.0,"$7,700"
Nissan,Blue,68759.0,4.0,"$10,500"
Toyota,Black,42297.0,5.0,"$18,000"
Honda,White,128098.0,5.0,"$8,500"
Toyota,Black,,4.0,"$8,600"
Honda,Red,104964.0,4.0,"$12,000"
Nissan,Blue,72623.0,5.0,"$5,300"
Toyota,White,134567.0,3.0,"$8,600"
Toyota,Green,39749.0,5.0,"$10,600"
BMW,White,28917.0,5.0,"$22,900"
Toyota,Red,81168.0,3.0,"$9,100"
Nissan,White,75555.0,4.0,"$6,600"
Toyota,Black,86103.0,4.0,"$11,500"
BMW,Silver,51715.0,4.0,"$33,500"
Nissan,White,140452.0,4.0,"$2,500"
Toyota,White,,4.0,"$10,900"
,White,71132.0,4.0,"$6,000"
Nissan,Red,112451.0,4.0,"$6,600"
BMW,Blue,17890.0,5.0,"$18,700"
Nissan,Black,107097.0,4.0,"$6,700"
BMW,Grey,47474.0,5.0,"$26,200"
Nissan,White,50244.0,4.0,"$8,600"
BMW,Silver,87399.0,5.0,"$22,700"
Toyota,Red,11057.0,4.0,"$12,600"
Honda,Blue,40632.0,5.0,"$13,300"
Honda,Silver,107304.0,,"$3,800"
Honda,White,128432.0,4.0,"$4,400"
Toyota,Green,179077.0,4.0,"$5,500"
Nissan,Black,42201.0,4.0,"$7,300"
Nissan,Red,131493.0,4.0,"$4,800"
BMW,White,60940.0,3.0,"$35,000"
Nissan,Red,72842.0,4.0,"$8,700"
Toyota,White,171831.0,3.0,"$6,700"
BMW,Blue,3000.0,3.0,"$30,500"
BMW,Black,16153.0,4.0,"$36,900"
,White,55210.0,4.0,"$21,700"
Honda,Black,162434.0,4.0,"$4,000"
Nissan,Blue,113120.0,5.0,"$9,400"
Honda,White,129615.0,4.0,"$9,000"
Nissan,White,182120.0,5.0,"$3,900"
Nissan,Silver,91463.0,5.0,"$7,600"
Nissan,Silver,160068.0,4.0,"$5,600"
Toyota,Blue,113146.0,4.0,"$12,000"
Honda,Black,3000.0,4.0,"$14,800"
Nissan,Blue,124239.0,4.0,"$10,500"
Toyota,Blue,18513.0,4.0,"$18,900"
Toyota,Blue,101921.0,4.0,"$11,500"
Toyota,Green,185147.0,4.0,"$7,200"
Honda,White,111217.0,5.0,"$10,000"
Honda,Silver,68793.0,4.0,"$10,500"
Toyota,Red,60793.0,4.0,"$11,700"
Toyota,Green,3000.0,4.0,"$15,300"
Nissan,White,105182.0,5.0,"$7,000"
Honda,Red,102548.0,4.0,"$4,500"
Nissan,Black,220039.0,4.0,"$2,500"
BMW,Blue,58874.0,5.0,"$19,900"
Toyota,White,99245.0,3.0,"$13,700"
Toyota,Red,151867.0,5.0,"$10,900"
Nissan,Silver,142598.0,5.0,"$5,200"
Honda,White,22392.0,4.0,"$12,100"
Honda,Silver,80678.0,4.0,"$13,200"
Honda,White,106850.0,5.0,"$14,300"
Toyota,,160269.0,4.0,"$5,800"
Honda,Silver,5833.0,4.0,"$17,700"
Nissan,Blue,188125.0,4.0,"$2,500"
Honda,Red,164443.0,4.0,"$7,100"
Honda,Red,99712.0,5.0,"$14,500"
Nissan,Red,187302.0,4.0,"$4,800"
BMW,Grey,84875.0,4.0,"$28,300"
Toyota,Black,77197.0,5.0,"$11,900"
Toyota,Black,51079.0,5.0,"$12,200"
Toyota,Blue,78935.0,4.0,"$9,000"
Toyota,Blue,105110.0,3.0,"$7,900"
Nissan,Red,140125.0,4.0,"$2,500"
Toyota,Blue,92105.0,5.0,"$11,500"
Nissan,Red,94604.0,4.0,"$7,100"
Honda,Black,15908.0,4.0,"$14,300"
Toyota,Black,131675.0,5.0,"$11,100"
Honda,Black,141858.0,5.0,"$8,600"
Toyota,White,122891.0,4.0,"$9,500"
Toyota,Red,133752.0,4.0,"$3,300"
Nissan,Red,61959.0,5.0,"$13,900"
Honda,Blue,3000.0,4.0,"$13,200"
BMW,White,114235.0,4.0,"$22,300"
Nissan,Black,89319.0,4.0,"$8,400"
Nissan,Blue,92225.0,4.0,"$7,800"
Toyota,White,,4.0,"$15,400"
Toyota,Black,172009.0,4.0,"$6,500"
Toyota,Blue,25902.0,4.0,"$11,900"
Honda,Blue,83168.0,4.0,"$11,400"
BMW,Black,22663.0,4.0,"$22,400"
Nissan,Black,140597.0,4.0,"$8,100"
Toyota,Blue,65677.0,3.0,"$6,500"
Toyota,Red,260000.0,3.0,"$4,000"
Nissan,White,97047.0,4.0,"$9,800"
Toyota,Black,91528.0,4.0,"$13,500"
Nissan,,120926.0,4.0,"$6,900"
Toyota,Black,92093.0,4.0,"$6,000"
Toyota,Red,198780.0,4.0,"$2,500"
Honda,Silver,26718.0,4.0,"$12,000"
BMW,Grey,24618.0,4.0,"$26,800"
Toyota,,133763.0,5.0,"$12,400"
Honda,Red,131107.0,5.0,"$7,300"
Toyota,Green,100578.0,4.0,"$10,700"
Honda,Silver,7626.0,4.0,"$15,200"
BMW,Black,3793.0,4.0,"$41,600"
Honda,Silver,72583.0,5.0,
Toyota,Green,57975.0,4.0,"$9,400"
Honda,Silver,201156.0,5.0,"$7,900"
Honda,Black,17638.0,4.0,"$17,700"
Toyota,Black,160048.0,4.0,"$6,600"
BMW,Silver,77881.0,5.0,"$25,300"
Toyota,White,200574.0,4.0,"$2,800"
Honda,Red,99008.0,,"$7,700"
Honda,White,23214.0,4.0,"$19,300"
Honda,Black,35284.0,4.0,"$13,000"
Honda,Red,8446.0,4.0,"$12,100"
Honda,Black,112254.0,4.0,"$6,200"
Nissan,Red,144860.0,4.0,"$4,400"
Nissan,Silver,176964.0,4.0,"$7,400"
Nissan,White,79142.0,4.0,"$8,600"
Honda,White,100805.0,4.0,"$10,900"
Toyota,,98747.0,3.0,"$10,100"
Toyota,Red,85342.0,5.0,"$11,700"
Toyota,Red,,4.0,"$8,900"
Nissan,Black,151270.0,5.0,"$7,800"
Honda,White,84617.0,4.0,"$10,800"
Toyota,Green,41570.0,5.0,"$16,900"
Toyota,Blue,3000.0,4.0,"$14,300"
BMW,Blue,112917.0,5.0,"$14,800"
Toyota,Black,118788.0,4.0,"$7,200"
Toyota,Red,78822.0,3.0,"$13,100"
Toyota,Red,108298.0,3.0,"$2,500"
Toyota,Black,47225.0,4.0,"$15,900"
Toyota,Blue,121345.0,5.0,"$15,300"
Toyota,Green,185497.0,3.0,"$3,400"
Honda,White,212155.0,5.0,"$4,600"
BMW,Black,24567.0,4.0,"$23,200"
BMW,Silver,3000.0,4.0,"$38,700"
Nissan,Silver,201306.0,4.0,"$2,500"
Honda,Blue,81061.0,5.0,"$10,900"
Nissan,Red,58220.0,4.0,"$4,700"
Honda,Black,81902.0,5.0,"$9,900"
Honda,Blue,73356.0,4.0,"$11,000"
Nissan,Silver,,4.0,"$2,500"
Nissan,White,121544.0,5.0,"$9,000"
Toyota,Green,126815.0,4.0,"$6,200"
Toyota,Red,103011.0,4.0,"$11,600"
Honda,Silver,37839.0,4.0,"$15,900"
Honda,White,160716.0,4.0,"$4,100"
Honda,Silver,101296.0,4.0,"$11,000"
Toyota,Blue,69628.0,4.0,"$13,000"
Nissan,White,121142.0,4.0,"$2,600"
Toyota,Black,121876.0,4.0,"$5,800"
Toyota,Blue,146838.0,4.0,"$5,700"
Honda,Blue,84258.0,4.0,"$13,900"
Toyota,Black,123811.0,5.0,"$6,400"
Honda,Blue,43284.0,5.0,"$10,600"
Toyota,White,118521.0,5.0,"$11,100"
Nissan,Black,64786.0,4.0,"$6,200"
Toyota,White,112642.0,3.0,"$8,000"
Nissan,Red,232804.0,4.0,"$2,500"
Toyota,Blue,192341.0,4.0,"$2,500"
BMW,Black,3000.0,3.0,"$20,200"
Honda,Blue,,4.0,"$12,000"
Honda,Red,54455.0,4.0,"$9,700"
Nissan,Blue,46537.0,4.0,"$5,200"
Toyota,Green,135357.0,4.0,"$8,500"
Toyota,White,98545.0,5.0,"$6,400"
Nissan,Blue,203837.0,4.0,"$2,500"
Honda,Red,117614.0,4.0,"$3,800"
Toyota,Red,88092.0,4.0,"$11,400"
Toyota,Green,115007.0,4.0,"$9,200"
Nissan,Black,139693.0,5.0,"$3,500"
BMW,Black,73289.0,5.0,"$26,500"
Honda,Red,103120.0,4.0,"$9,000"
Toyota,Red,31792.0,3.0,"$8,000"
Nissan,,3000.0,4.0,"$14,300"
Nissan,Blue,158348.0,4.0,"$6,800"
Toyota,White,113953.0,3.0,"$2,500"
Nissan,Silver,54504.0,5.0,"$10,700"
Toyota,Green,105046.0,3.0,"$7,600"
Nissan,Black,132659.0,4.0,"$6,100"
BMW,White,70072.0,5.0,"$21,600"
Nissan,Red,166992.0,4.0,"$3,000"
Honda,Blue,28128.0,4.0,
Toyota,White,79879.0,5.0,"$14,900"
Toyota,Red,95802.0,4.0,"$9,600"
Honda,,32064.0,5.0,"$15,500"
Honda,Red,60706.0,5.0,"$11,200"
Toyota,Black,174969.0,5.0,"$9,100"
Honda,Silver,13843.0,5.0,"$8,600"
Toyota,Red,94655.0,3.0,"$5,400"
Toyota,Black,131724.0,3.0,"$8,000"
Toyota,White,106600.0,4.0,"$7,500"
Nissan,White,209517.0,4.0,"$9,600"
BMW,White,53299.0,4.0,"$28,100"
Nissan,Silver,117455.0,4.0,"$6,000"
Toyota,Red,54732.0,3.0,"$7,700"
Toyota,Red,38948.0,4.0,"$14,100"
Nissan,White,82898.0,4.0,"$2,500"
Nissan,Red,136912.0,4.0,"$5,400"
BMW,Silver,121560.0,5.0,"$25,800"
Toyota,Blue,21108.0,4.0,"$6,600"
Toyota,Black,60587.0,3.0,"$9,300"
BMW,Black,104612.0,4.0,"$23,500"
Honda,Red,146417.0,,"$2,800"
Toyota,Black,148193.0,5.0,"$11,000"
Honda,Black,3000.0,4.0,"$17,800"
Toyota,Red,102859.0,4.0,"$11,100"
Honda,White,50484.0,4.0,"$15,300"
Honda,Red,35079.0,5.0,"$15,200"
Toyota,Blue,140671.0,5.0,"$5,700"
Honda,Black,187201.0,4.0,"$5,900"
Toyota,Green,132002.0,4.0,"$3,000"
Nissan,Blue,230592.0,5.0,"$2,500"
BMW,Grey,108045.0,5.0,"$17,400"
Nissan,Black,77336.0,4.0,"$10,700"
Toyota,Green,151432.0,4.0,"$2,900"
Nissan,Silver,173066.0,5.0,"$7,400"
BMW,Black,25605.0,3.0,"$36,800"
Toyota,Blue,22243.0,4.0,"$11,700"
Toyota,Black,122908.0,4.0,
Honda,Red,104663.0,5.0,"$10,200"
Nissan,Blue,101523.0,5.0,"$10,100"
Toyota,Red,86125.0,4.0,"$11,300"
BMW,White,113151.0,5.0,"$28,800"
BMW,Silver,98012.0,3.0,"$15,400"
BMW,Grey,87041.0,5.0,"$19,100"
BMW,Grey,11180.0,4.0,"$27,300"
Toyota,White,50976.0,4.0,"$14,900"
Honda,White,131097.0,4.0,"$2,500"
Honda,Silver,52241.0,4.0,"$7,000"
Toyota,Green,73943.0,4.0,"$12,100"
Honda,Blue,80370.0,4.0,"$8,200"
Toyota,White,165609.0,4.0,"$2,500"
Nissan,White,181264.0,5.0,"$2,900"
BMW,White,61719.0,5.0,"$22,700"
Honda,Red,166058.0,5.0,"$2,900"
Nissan,Silver,112657.0,4.0,"$8,200"
Toyota,Green,14227.0,3.0,"$9,600"
Toyota,Green,90294.0,5.0,"$7,700"
Toyota,Green,55589.0,5.0,"$11,100"
Honda,Red,123179.0,4.0,"$6,800"
Toyota,White,154078.0,5.0,"$5,100"
Toyota,Green,32900.0,3.0,"$17,800"
Nissan,White,75154.0,4.0,"$5,200"
Toyota,Green,7413.0,5.0,"$17,900"
Honda,Black,75617.0,5.0,
Nissan,White,103084.0,4.0,"$9,900"
Toyota,Green,88664.0,4.0,"$17,400"
Toyota,White,104955.0,4.0,"$13,300"
Honda,Black,130651.0,4.0,"$7,800"
Toyota,Red,67477.0,3.0,
Nissan,Red,140565.0,4.0,"$3,900"
Honda,Blue,99984.0,4.0,"$12,800"
Honda,Blue,191357.0,4.0,"$7,300"
Toyota,,194863.0,5.0,"$3,600"
Nissan,White,151305.0,4.0,"$8,500"
Honda,White,48976.0,4.0,"$10,000"
Honda,Red,175419.0,4.0,"$2,500"
Nissan,White,36896.0,4.0,"$14,300"
Toyota,Black,160231.0,4.0,"$8,900"
Honda,Black,89805.0,4.0,"$8,500"
Toyota,White,112661.0,4.0,"$14,600"
Honda,Silver,103451.0,4.0,"$15,500"
Honda,White,48898.0,5.0,"$12,100"
BMW,Grey,49331.0,3.0,"$18,000"
BMW,White,58570.0,5.0,"$29,000"
Honda,Blue,117163.0,5.0,"$15,500"
Nissan,Blue,138010.0,4.0,"$8,600"
Nissan,Silver,115701.0,4.0,"$11,100"
Nissan,Red,,4.0,"$2,500"
Honda,Red,44352.0,4.0,"$9,900"
Toyota,Blue,112660.0,4.0,"$10,900"
BMW,Grey,94333.0,4.0,"$26,800"
BMW,White,65293.0,5.0,"$21,800"
Honda,Black,111254.0,5.0,"$15,000"
Honda,Red,140956.0,4.0,"$8,600"
BMW,Black,108241.0,5.0,"$21,700"
Nissan,Blue,83537.0,4.0,"$6,200"
Toyota,White,91485.0,3.0,"$8,200"
BMW,White,115747.0,4.0,"$19,800"
Toyota,Black,56258.0,3.0,"$17,700"
Honda,Silver,70333.0,5.0,"$11,700"
Toyota,Green,121468.0,4.0,"$4,800"
Nissan,White,181187.0,4.0,"$5,200"
Honda,Blue,166802.0,5.0,"$4,600"
Toyota,White,103154.0,4.0,"$10,100"
BMW,Grey,76083.0,5.0,"$15,900"
Honda,Silver,97320.0,5.0,"$5,700"
Nissan,White,132066.0,5.0,"$2,500"
Toyota,Blue,3000.0,4.0,"$17,200"
,Grey,,4.0,"$19,900"
Toyota,White,164083.0,4.0,"$8,100"
Toyota,White,143348.0,5.0,"$8,200"
Nissan,White,260000.0,4.0,"$2,500"
BMW,Grey,138268.0,5.0,"$22,100"
Toyota,Green,11965.0,5.0,"$15,800"
Toyota,Blue,114367.0,4.0,"$6,000"
BMW,Blue,26266.0,5.0,"$27,600"
BMW,Blue,79689.0,5.0,"$9,100"
Nissan,Red,170974.0,5.0,"$3,300"
BMW,Blue,9066.0,4.0,"$33,900"
Toyota,White,96771.0,4.0,"$14,100"
Honda,White,113021.0,4.0,"$8,500"
Toyota,Black,90058.0,4.0,"$12,300"
Nissan,Blue,88842.0,4.0,"$5,700"
Honda,Silver,121275.0,5.0,"$8,400"
BMW,Grey,66409.0,5.0,"$32,900"
Honda,Blue,86533.0,4.0,"$9,700"
Toyota,Green,66818.0,5.0,"$13,000"
BMW,Blue,,4.0,"$30,400"
Toyota,Red,67885.0,4.0,"$10,000"
Honda,Blue,130022.0,5.0,"$9,100"
Honda,White,48501.0,4.0,"$15,400"
BMW,Blue,3000.0,5.0,"$33,900"
Toyota,Red,32208.0,3.0,"$18,300"
Toyota,Green,17680.0,4.0,"$17,000"
Nissan,Silver,107428.0,5.0,"$6,800"
Nissan,Blue,122382.0,5.0,"$8,600"
Honda,White,48588.0,5.0,"$9,800"
Honda,Red,123181.0,5.0,"$3,400"
Honda,Blue,63957.0,4.0,"$19,900"
Honda,Blue,45535.0,4.0,"$15,100"
BMW,Grey,40390.0,5.0,"$30,400"
Toyota,Green,132026.0,4.0,"$11,500"
Nissan,Black,100785.0,4.0,"$12,700"
BMW,Grey,40247.0,5.0,"$28,600"
Nissan,Silver,125735.0,4.0,"$3,300"
BMW,Blue,52993.0,4.0,"$26,800"
Toyota,Black,75529.0,5.0,"$20,000"
Nissan,Blue,65037.0,5.0,"$12,800"
Honda,Blue,133110.0,4.0,"$7,500"
Toyota,Green,53009.0,3.0,"$8,300"
BMW,White,43245.0,4.0,"$14,700"
Honda,,43833.0,4.0,
Nissan,Blue,187369.0,4.0,"$4,900"
Honda,White,129726.0,4.0,"$9,500"
Nissan,Silver,121350.0,4.0,"$10,200"
Toyota,Green,66240.0,4.0,"$11,300"
Honda,Silver,127858.0,4.0,"$3,900"
Nissan,Blue,260000.0,4.0,"$2,500"
Toyota,Black,105383.0,4.0,"$14,100"
Nissan,White,163237.0,4.0,"$4,500"
Toyota,Green,104766.0,5.0,"$5,100"
Honda,Silver,65289.0,4.0,"$12,300"
BMW,Silver,83643.0,5.0,"$33,100"
Honda,Red,86215.0,5.0,"$6,100"
BMW,Silver,109382.0,4.0,
BMW,Blue,102726.0,5.0,"$23,100"
Honda,Blue,142130.0,4.0,"$17,400"
Honda,Silver,97527.0,5.0,"$6,000"
,Blue,40376.0,4.0,"$30,400"
Nissan,Blue,22130.0,4.0,"$11,500"
Honda,Blue,110256.0,4.0,"$13,200"
Nissan,Red,185370.0,5.0,"$6,200"
Nissan,White,3000.0,5.0,"$15,100"
Nissan,Black,151508.0,4.0,"$5,800"
Toyota,Black,8028.0,4.0,"$12,100"
BMW,Blue,15993.0,3.0,"$13,500"
Toyota,Black,97848.0,4.0,"$7,800"
BMW,Black,175262.0,3.0,"$18,300"
Honda,Black,154100.0,4.0,"$2,500"
Toyota,Blue,70435.0,4.0,"$11,700"
Nissan,Silver,61143.0,4.0,"$8,200"
Honda,Silver,81538.0,4.0,"$9,300"
Honda,White,181045.0,4.0,"$6,400"
Toyota,Blue,122934.0,4.0,"$10,700"
BMW,Silver,90730.0,4.0,"$23,500"
Toyota,Blue,81321.0,4.0,"$11,500"
BMW,Blue,113585.0,3.0,"$29,300"
Toyota,Black,85499.0,3.0,"$12,500"
Toyota,Red,87881.0,4.0,"$10,600"
Honda,Blue,69270.0,5.0,"$10,600"
Nissan,Black,187114.0,5.0,"$4,400"
Toyota,Red,105034.0,4.0,"$5,100"
Toyota,White,81919.0,5.0,"$10,900"
Honda,White,52201.0,5.0,"$12,100"
Honda,Blue,71399.0,4.0,"$10,600"
Nissan,Black,118804.0,4.0,"$4,200"
Nissan,Silver,,4.0,"$8,100"
BMW,White,114740.0,5.0,"$25,300"
Honda,Red,60227.0,4.0,"$12,000"
BMW,Grey,136717.0,5.0,"$28,500"
BMW,White,87996.0,5.0,"$29,600"
Toyota,Black,172877.0,4.0,"$10,300"
,Black,127471.0,3.0,"$11,500"
BMW,White,19570.0,5.0,"$18,300"
Honda,White,99540.0,4.0,"$9,300"
Toyota,Red,69716.0,4.0,"$14,000"
Nissan,Silver,7679.0,4.0,"$10,400"
Honda,Silver,68722.0,4.0,"$5,700"
BMW,Silver,,5.0,"$14,200"
Toyota,Green,67406.0,4.0,"$13,800"
Toyota,Green,131594.0,4.0,"$4,400"
Toyota,Red,133489.0,4.0,"$9,300"
Honda,Black,203985.0,4.0,"$5,600"
Toyota,Red,90655.0,4.0,"$7,600"
Nissan,Blue,70322.0,4.0,"$6,600"
Nissan,Blue,188781.0,4.0,"$3,200"
Nissan,Silver,143653.0,5.0,"$10,000"
Toyota,Red,3000.0,3.0,
Nissan,Blue,115102.0,4.0,"$7,800"
Honda,Red,52236.0,5.0,"$9,600"
,Black,123419.0,4.0,"$16,800"
Honda,White,140159.0,,"$11,000"
BMW,White,56935.0,5.0,"$22,400"
Nissan,Red,68274.0,4.0,"$7,500"
Nissan,Black,,4.0,"$10,300"
Nissan,Blue,80620.0,4.0,"$7,800"
Honda,Silver,98324.0,4.0,"$10,300"
Toyota,White,97223.0,,"$8,400"
Honda,White,3000.0,4.0,"$11,900"
BMW,Grey,24157.0,4.0,"$30,100"
Honda,Silver,135645.0,4.0,"$10,300"
Toyota,Black,,3.0,"$7,200"
Honda,Red,66946.0,4.0,"$8,300"
Toyota,Green,19610.0,4.0,"$16,400"
Honda,White,83613.0,4.0,"$6,100"
Toyota,Blue,55022.0,4.0,"$9,400"
Honda,White,94065.0,4.0,"$12,600"
Nissan,Red,92512.0,4.0,"$2,500"
Honda,White,82919.0,5.0,"$10,100"
Toyota,Red,86304.0,4.0,"$8,600"
BMW,White,74132.0,5.0,"$25,900"
BMW,Grey,63957.0,4.0,"$27,900"
Toyota,Green,75648.0,4.0,"$9,000"
Toyota,Black,169766.0,5.0,"$9,500"
Toyota,Green,141001.0,4.0,"$11,400"
Honda,Silver,117245.0,4.0,"$11,100"
